Company Name,Date,Title,Description,Sentiment Score,Sentiment,URL
GRASIM,2025-02-25T04:44:58Z,"Stocks to buy or sell today: Infosys, Kotak Bank among top 10 trading ideas for 25 February 2025","The Indian market is expected to consolidate on Tuesday due to mixed global cues. Nifty futures closed lower, and options data suggests a trading range between 22,000 to 23,000. Experts recommend stocks for short-term traders, with buy recommendations for Cho…",0.5859,Positive,https://economictimes.indiatimes.com/markets/stocks/news/stocks-to-buy-or-sell-today-infosys-kotak-bank-among-top-10-trading-ideas-for-25-february-2025/articleshow/118546377.cms
GRASIM,2025-02-24T00:14:05Z,"Break of 22,700 may take Nifty down to 22,500: Analysts","Traders can consider Bajaj Finance, Balkrishna Industries, Hindalco, Nalco, Tata Steel, SAIL, IOC, and ONGC for short-term long opportunities, analysts said.",0.7906,Positive,https://economictimes.indiatimes.com/markets/stocks/news/break-of-22700-may-take-nifty-down-to-22500-analysts/articleshow/118516035.cms
GRASIM,2025-02-20T07:18:34Z,Market stunners: 45 BSE500 stocks see up to 30% surge in m-cap in 2025. Bajaj Twins & SBI Card lead,"Bajaj Finance leads in absolute market capitalization growth, adding Rs 1.02 lakh crore this year, while SBI Cards and Payment Services takes the top spot in percentage terms with a 30% rise. Bajaj Finance’s m-cap grew by 24%, while SBI Card’s 30% increase ad…",0.6908,Positive,https://economictimes.indiatimes.com/markets/stocks/news/market-stunners-45-bse500-stocks-see-up-to-30-surge-in-m-cap-in-2025-bajaj-twins-sbi-card-lead/articleshow/118410428.cms
GRASIM,2025-02-18T05:33:51Z,Stock market update: Stocks that hit 52-week lows on NSE,"Adani Ent.,  M&M,  Grasim Inds.,  Trent and  BEL were among the top losers on NSE.",0.128,Positive,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse/articleshow/118347377.cms
GRASIM,2025-02-18T04:34:47Z,"Markets open lower as FII selling persists, tech stocks shine","Equity benchmarks retreat, Nifty and Sensex down, tech stocks gain, market awaits FOMC minutes, rupee depreciation concerns.",0.7184,Positive,https://www.thehindubusinessline.com/markets/stock-markets/markets-open-lower-as-fii-selling-persists-tech-stocks-shine/article69232625.ece
GRASIM,2025-02-14T11:40:07Z,"Markets plunge for 8th straight day, worst run in 2 years","The Sensex shed 199.76 points or 0.26 per cent to close at 75,939.21, while the Nifty 50 fell 102.15 points or 0.44 per cent to end at 22,929.25",-0.3818,Negative,https://www.thehindubusinessline.com/markets/markets-plunge-for-8th-straight-day-worst-run-in-2-years/article69219260.ece
GRASIM,2025-02-14T01:21:36Z,Share Market Highlights 14 February 2025: Markets tumble on broad-based selling; 641 stocks hit 52-week low,"Sensex, Nifty updates on 14 February 2025: Indian equity indices fell for the eighth straight session on Friday. The Sensex dropped 199.76 points to 75,939.21, while the Nifty slipped 102.15 points to 22,929.25. Market breadth was weak, with 3,320 stocks decl…",0.4215,Positive,https://www.thehindubusinessline.com/markets/stock-market-sensex-highlights-14-february-2025/article69215133.ece
GRASIM,2025-02-12T04:04:19Z,"Stocks to buy today: HCL Technologies, UPL among top 8 trading ideas for 12 February 2025","Indian markets are expected to trade higher on Wednesday, supported by global cues. Nifty futures closed lower, and India VIX rose. Options data suggests a trading range between 22,500-23,500 with immediate resistance at 23,200. Technical analysts recommend s…",0.7184,Positive,https://economictimes.indiatimes.com/markets/stocks/news/stocks-to-buy-today-hcl-technologies-upl-among-top-8-trading-ideas-for-12-february-2025/articleshow/118162514.cms
GRASIM,2025-02-11T18:35:57Z,The US and India—a Partnership for Economic Growth | Opinion,"Indian businesses have invested more than $40 billion in the U.S., generating nearly 425,000 American jobs.",0.7783,Positive,https://www.newsweek.com/us-india-partnership-economic-growth-opinion-2029522
GRASIM,2025-02-11T17:45:23Z,"Demand flat in paints business, but not worrisome: Birla Opus CEO Rakshit Hargave","Birla Opus CEO Rakshit Hargave stated that the paint market is not as negative as some competitors have indicated. He noted the market is flat or slightly declining, but Birla Opus has gained market share. Hargave aims for continued growth and reaching a netw…",0.9669,Positive,https://economictimes.indiatimes.com/industry/cons-products/paints/demand-flat-in-paints-business-but-not-worrisome-birla-opus-ceo-rakshit-hargave/articleshow/118153857.cms
GRASIM,2025-02-11T09:22:00Z,Grasim Industries Q3 results: Company reports net loss of ₹169 crore amid paint business expansion,"Despite reporting a net loss of ₹169 crore for Q3FY25, Grasim Industries’ shares rose 0.89% to ₹2,495.20 on NSE today at 1.55 p.m",-0.6597,Negative,https://www.thehindubusinessline.com/markets/stock-markets/grasim-industries-q3-results-company-reports-net-loss-of-169-crore-amid-paint-business-expansion/article69205982.ece
GRASIM,2025-02-11T09:20:45Z,"Grasim’s profit plunges 41% on weak cement ops, investments in biz","Grasim: Grasim Industries' Q3 profit dropped 41% to Rs 899 crore, impacted by lower cement realisations, investments in paints, and higher costs. Revenue grew 9% to Rs 34,793 crore. The company invested Rs 9,000 crore in its paints business and Rs 2,785 crore…",0.6808,Positive,https://economictimes.indiatimes.com/markets/stocks/news/grasims-profit-plunges-41-on-weak-cement-ops-investments-in-biz/articleshow/118142132.cms
GRASIM,2025-02-11T06:34:14Z,"Grasim Industries Q3 Results 2025 on 11 Feb, 2025: profit falls by 40.64% YOY, profit at ₹898.96 crore and revenue at ₹34792.85 crore","Grasim Industries Q3 Results 2025 on 11 Feb, 2025: Revenue increased by 8.85% YoY & profit decreased by 40.64% YoY, profit at  ₹898.96 crore and revenue at  ₹34792.85 crore",0.9194,Positive,https://www.livemint.com/companies/company-results/grasim-industries-q3-results-2025-on-11-feb-2025-profit-falls-by-40-64-yoy-profit-at-898-96-crore-and-revenue-at-34792-85-crore-11739255655096.html
GRASIM,2025-02-11T04:32:00Z,Markets open lower as metal stocks slump on US tariff concerns; Rupee hits record low,"The benchmark BSE Sensex was trading at 77,187.89, down 123.91 points or 0.16 per cent in early trade, while the broader NSE Nifty declined 43 points or 0.18 per cent to 23,338.60",-0.6124,Negative,https://www.thehindubusinessline.com/markets/stock-markets/markets-open-lower-as-metal-stocks-slump-on-us-tariff-concerns-rupee-hits-record-low/article69205413.ece
GRASIM,2025-02-11T03:05:10Z,Grasim shares in focus after Q3 PAT falls 41% YoY to Rs 899 crore,"Grasim share price: Consolidated EBITDA for the quarter decreased by 9% YoY to Rs 4,668 crore, primarily due to lower realizations in the cement sector and initial investments made to establish a robust consumer-facing paints business.",0.765,Positive,https://economictimes.indiatimes.com/markets/stocks/news/grasim-shares-in-focus-after-q3-pat-falls-41-yoy-to-rs-899-crore/articleshow/118132203.cms
GRASIM,2025-02-10T17:38:32Z,"Grasim profit drops 29% to Rs 1,844.3 cr in Q3 dragged by cement, investment in paints biz","Grasim Industries posted a 29.15% decline in its net profit to Rs 1,844.29 crore in Q3 2024. Revenue rose by 8.84% to Rs 34,792.85 crore. The decline in net profit was attributed to lower cement business realisations and investments in new ventures Birla Opus…",0.8442,Positive,https://timesofindia.indiatimes.com/business/india-business/grasim-profit-drops-29-to-rs-1844-3-cr-in-q3-dragged-by-cement-investment-in-paints-biz/articleshow/118124832.cms
GRASIM,2025-02-10T17:21:43Z,Grasim net down 29% in Q3 on lower realisation,"Grasim Industries reports 29% decrease in net profit, plans to expand Lyocell capacity, and sees growth in B2B e-commerce.",0.743,Positive,https://www.thehindubusinessline.com/companies/grasim-net-down-29-in-q3-on-lower-realisation/article69203694.ece
GRASIM,2025-02-10T14:28:44Z,"Grasim Q3 Results: PAT falls 41% YoY to Rs 899 crore, revenue rises 9%","Grasim Q3 Results: Grasim on Monday reported a 41% year-on-year (YoY) decline in its consolidated net profit at Rs 899 crore in the third quarter. Revenue from operations during the same period rose 9% YoY to Rs 34,793 crore.",0.7003,Positive,https://economictimes.indiatimes.com/markets/stocks/earnings/grasim-q3-results-pat-falls-41-yoy-to-rs-899-crore-revenue-rises-9/articleshow/118121931.cms
GRASIM,2025-02-10T03:40:03Z,"Q3 results live today: Apollo Hospitals, Bata, Eicher Motors, Force Motors, Indigo Paints, Eureka Forbes, Hercules to announce Q3 results","Q3 results today live updates 10th February 2025: Investors and analysts will be closely watching as major companies, including Apollo Hospitals, Bata, Eicher Motors, Force Motors, Indigo Paints, and Eureka Forbes, announce their Q3 FY25 earnings today. Sever…",0.0,Neutral,https://www.thehindubusinessline.com/markets/stock-markets/q3-results-today-live-updates-10-feb-2025-apollo-hospitals-bata-eicher-motors-force-motors-indigo-paints-eureka-forbes-hercules-q3-results/article69201400.ece
GRASIM,2025-02-10T03:40:03Z,"Q3 Results Highlights: Apollo Hospitals, Bata, Eicher Motors, Force Motors, Indigo Paints, Eureka Forbes, Hercules to announce Q3 results","Q3 results highlights 10th February 2025: Investors and analysts will be closely watching as major companies, including Apollo Hospitals, Bata, Eicher Motors, Force Motors, Indigo Paints, and Eureka Forbes, announce their Q3 FY25 earnings today. Several other…",0.6369,Positive,https://www.thehindubusinessline.com/markets/stock-markets/q3-results-highlights-10-feb-2025-apollo-hospitals-bata-eicher-motors-force-motors-indigo-paints-eureka-forbes-hercules-q3-results/article69201400.ece
GRASIM,2025-02-10T03:00:46Z,"LIC shares in focus after Q3 PAT jumps 15% YoY to Rs 11,009 crore","The net premium income for Q3FY25 was Rs 1,07,302 crore, a decrease of 9% compared to Rs 1,17,432 crore in the same quarter of the previous financial year.",0.8658,Positive,https://economictimes.indiatimes.com/markets/stocks/news/lic-shares-in-focus-after-q3-pat-jumps-15-yoy-to-rs-11009-crore/articleshow/118103306.cms
GRASIM,2025-02-10T02:27:19Z,Bajaj Auto shares in focus as company plans e-rickshaw entry by fiscal year-end,"Bajaj Auto is set to debut in the domestic e-rickshaw segment by the end of this fiscal year, expecting regulatory clearances soon. The company aims to launch a modern e-rickshaw to capitalize on a significant, yet unorganised market that retails 45,000 units…",0.6369,Positive,https://economictimes.indiatimes.com/markets/stocks/news/bajaj-auto-shares-in-focus-as-company-plans-e-rickshaw-entry-by-fiscal-year-end/articleshow/118102403.cms
GRASIM,2025-02-10T02:07:04Z,"Q3 results today: Nykaa, Grasim among 298 companies to announce earnings on Monday","Third quarter earnings reports are being released, with key companies like Varun Beverages, Nykaa, Grasim, Eicher Motors, and Apollo Hospitals showing notable performance. Nykaa's revenue growth is projected at 27%, while Grasim Industries is expected to see …",0.6249,Positive,https://economictimes.indiatimes.com/markets/stocks/earnings/q3-results-today-nykaa-grasim-among-298-companies-to-announce-earnings-on-monday/articleshow/118102100.cms
GRASIM,2025-02-10T01:09:23Z,"Stock Market Highlights 10 February 2025: Sensex settles at 77,311.80; Nifty drops 178.35 points to 23,381.60","Sensex, Nifty, Share Prices Highlights: Stock markets closed with losses for the fourth consecutive day on Monday with the benchmark Sensex declining by 548 points as fresh US tariff threats shook investor confidence and triggered selling in bluechip banking,…",0.743,Positive,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-10-febuary-2025/article69199046.ece
GRASIM,2025-02-10T00:46:03Z,"Stocks in news: Bajaj Auto, Nykaa, Grasim, LIC, Cipla, Hitachi Energy, Sun TV",Bajaj Auto is gearing up to enter the domestic e-rickshaw segment by the end of this fiscal to tap a 'sizable opportunity' in a fast-growing but highly unorganised market.,0.6746,Positive,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-bajaj-auto-nykaa-grasim-lic-cipla-hitachi-energy-sun-tv/articleshow/118101209.cms
GRASIM,2025-02-09T12:04:15Z,"Dalal Street Week Ahead: India & US inflation, Q3 earnings, Powell testimony among 10 key factors to watch","Dalal Street Week Ahead: India & US inflation, Q3 earnings, Powell testimony among 10 key factors to watchmoneycontrol.com",0.4019,Positive,https://www.moneycontrol.com/news/business/markets/dalal-street-week-ahead-india-us-inflation-q3-earnings-powell-testimony-among-10-key-factors-to-watch-12934850.html
GRASIM,2025-02-09T06:00:05Z,"Q3 results this week: HAL, Vi, RVNL, Nykaa, Varun Beverages among 108 companies to announce earnings","Q3 results this week: This week, 108 companies will announce their Q3 FY25 earnings, including major names like Eicher Motors, Nykaa, Hindalco, and IRCTC. Key earnings dates range from February 10 to February 14, with prominent companies in various sectors su…",0.5859,Positive,https://economictimes.indiatimes.com/markets/stocks/news/q3-results-this-week-hal-vi-rvnl-nykaa-varun-beverages-among-108-companies-to-announce-earnings/articleshow/118084025.cms
GRASIM,2025-02-07T02:14:05Z,"Stocks to buy: LIC, M&M and Grasim on investors' radar","Sensex and Nifty declined amid caution ahead of the RBI's monetary policy announcement and foreign fund outflows. Analyst Kushal Gandhi advises against purchasing LIC and M&M due to weak trends and increased volatility, but recommends purchasing Grasim as its…",0.8519,Positive,https://economictimes.indiatimes.com/markets/stocks/news/stocks-to-buy-lic-mm-and-grasim-on-investors-radar/articleshow/117997929.cms
GRASIM,2025-02-07T01:15:20Z,"Share Market Highlights 7 February 2025: Sensex, Nifty settle lower after RBI cuts repo rate to 6.25%; FIIs continue selling spree","Sensex, Nifty updates on 7 February 2025: Equity markets closed lower on Wednesday despite the Reserve Bank of India’s first rate cut since May 2020, as investors remained concerned about global trade tensions and continued foreign institutional investor (FII…",-0.802,Negative,https://www.thehindubusinessline.com/markets/stock-market-updates-february-7-2025/article69188765.ece
GRASIM,2025-02-06T06:57:16Z,Hemang Jani's top sectoral picks amid market volatility,"After Monday's turbulence, Hemang Jani anticipates a positive market rebound. Both major indices and broader markets are showing resilience, providing reassurance after the past few months. With global markets stabilizing and FII selling subsiding, there’s re…",0.9186,Positive,https://m.economictimes.com/markets/stocks/news/hemang-janis-top-sectoral-picks-amid-market-volatility/market-overview/slideshow/117973688.cms
GRASIM,2025-02-06T05:15:21Z,Private Banks and NBFCs set to outperform in 2025: Hemang Jani,"I think private sector banks, ICICI Bank, Axis, some of the PSU banks like SBI, maybe Union Bank and NBFCs would give a very good upside from a let us say 6 to 12 months perspective and once this RBI event is out of the way, that will give us more clarity on …",0.9252,Positive,https://economictimes.indiatimes.com/markets/expert-view/private-banks-and-nbfcs-set-to-outperform-in-2025-hemang-jani/articleshow/117970076.cms
GRASIM,2025-02-06T01:07:08Z,"Share Market Highlights 6 February 2025: Markets extend losses ahead of RBI rate decision; Sensex falls 213 pts to close at 78,058, Nifty ends at 23,603","Sensex, Nifty updates on 6 February 2025: Benchmark indices Sensex and Nifty slid for the second consecutive day on Thursday amid caution ahead of the RBI’s monetary policy decision and fresh foreign fund outflows. The 30-share BSE Sensex dropped 213.12 point…",0.8625,Positive,https://www.thehindubusinessline.com/markets/stock-market-highlights-6-february-2025/article69185193.ece
GRASIM,2025-02-05T11:04:30Z,"After Isha Ambani, Ananya Birla ventures into beauty industry; Janhvi Kapoor roped in as brand face","Ananya Birla's new beauty venture aims to launch a range of products by 2025 to tap India's growing BPC market. With rising demand for local brands, Birla's initiative will focus on authenticity and innovation, featuring Janhvi Kapoor as the brand face.",0.969,Positive,https://www.livemint.com/companies/news/ananya-birla-ventures-into-beauty-industry-ropes-in-jahnvi-kapoor-as-the-official-face-cosmetic-brand-11738749940428.html
GRASIM,2025-02-05T09:51:09Z,Ananya Birla ventures into India’s booming beauty and personal care market,The venture will introduce products across various categories including makeup and fragrances through a phased national rollout,0.9325,Positive,https://www.thehindubusinessline.com/companies/ananya-birla-ventures-into-indias-booming-beauty-and-personal-care-market/article69183272.ece
GRASIM,2025-02-05T08:15:52Z,"Ananya Birla bets on the Indian beauty, personal care industry with new venture","Ananya Birla's company will launch products in categories such as makeup and fragrances, targeting a diverse consumer base through a phased rollout.",0.967,Positive,https://www.businesstoday.in/latest/corporate/story/ananya-birla-bets-on-the-indian-beauty-personal-care-industry-with-new-venture-463531-2025-02-05
